56.6667,65.8333,65.8333,65.8333,65.8333,65.8333,66.6667,66.6667,66.6667,66.6667,66.6667,66.6667,66.6667,66.6667,66.6667,66.6667,66.6667,66.6667,66.6667,66.6667,66.6667,66.6667,66.6667,66.6667,66.6667,66.6667,66.6667,66.6667,66.6667,66.6667,66.6667,66.6667,66.6667,66.6667,66.6667,66.6667,66.6667,66.6667,66.6667,66.6667,66.6667,66.6667,66.6667,66.6667,66.6667,66.6667,66.6667,66.6667,66.6667,66.6667,66.6667,66.6667,66.6667,66.6667,66.6667,66.6667,66.6667,66.6667,66.6667,66.6667,66.6667,66.6667,66.6667,66.6667,66.6667,66.6667,66.6667,66.6667,66.6667,66.6667,66.6667,66.6667,66.6667,66.6667,66.6667,66.6667,66.6667,66.6667,66.6667,66.6667,66.6667,66.6667,66.6667,66.6667,66.6667,66.6667,66.6667,66.6667,66.6667,66.6667,66.6667,66.6667,66.6667,66.6667,66.6667,66.6667,66.6667,66.6667,66.6667,66.6667
33.3333,57.5,66.6667,66.6667,66.6667,66.6667,66.6667,66.6667,66.6667,66.6667,66.6667,66.6667,66.6667,66.6667,66.6667,66.6667,66.6667,66.6667,66.6667,66.6667,66.6667,66.6667,66.6667,66.6667,66.6667,66.6667,66.6667,66.6667,66.6667,66.6667,66.6667,66.6667,66.6667,66.6667,66.6667,66.6667,66.6667,66.6667,66.6667,66.6667,66.6667,66.6667,66.6667,66.6667,66.6667,66.6667,66.6667,66.6667,66.6667,66.6667,66.6667,66.6667,66.6667,66.6667,66.6667,66.6667,66.6667,66.6667,66.6667,66.6667,66.6667,66.6667,66.6667,66.6667,66.6667,66.6667,66.6667,66.6667,66.6667,66.6667,66.6667,66.6667,66.6667,66.6667,66.6667,66.6667,66.6667,66.6667,66.6667,66.6667,66.6667,66.6667,66.6667,66.6667,66.6667,66.6667,66.6667,66.6667,66.6667,66.6667,66.6667,66.6667,66.6667,66.6667,66.6667,66.6667,66.6667,66.6667,66.6667,66.6667
66.6667,66.6667,66.6667,66.6667,66.6667,66.6667,66.6667,66.6667,66.6667,66.6667,66.6667,66.6667,66.6667,66.6667,66.6667,66.6667,66.6667,66.6667,66.6667,66.6667,66.6667,66.6667,66.6667,66.6667,66.6667,66.6667,66.6667,66.6667,66.6667,66.6667,66.6667,66.6667,66.6667,66.6667,66.6667,66.6667,66.6667,66.6667,66.6667,66.6667,66.6667,66.6667,66.6667,66.6667,66.6667,66.6667,66.6667,66.6667,66.6667,66.6667,66.6667,66.6667,66.6667,66.6667,66.6667,66.6667,66.6667,66.6667,66.6667,66.6667,66.6667,66.6667,66.6667,66.6667,66.6667,66.6667,66.6667,66.6667,66.6667,66.6667,66.6667,66.6667,66.6667,66.6667,66.6667,66.6667,66.6667,66.6667,66.6667,66.6667,66.6667,66.6667,66.6667,66.6667,66.6667,66.6667,66.6667,66.6667,66.6667,66.6667,66.6667,66.6667,66.6667,66.6667,66.6667,66.6667,66.6667,66.6667,66.6667,66.6667
66.6667,66.6667,66.6667,66.6667,66.6667,66.6667,66.6667,66.6667,66.6667,66.6667,66.6667,66.6667,66.6667,66.6667,66.6667,66.6667,66.6667,66.6667,66.6667,66.6667,66.6667,66.6667,66.6667,66.6667,66.6667,66.6667,66.6667,66.6667,66.6667,66.6667,66.6667,66.6667,66.6667,66.6667,66.6667,66.6667,66.6667,66.6667,66.6667,66.6667,66.6667,66.6667,66.6667,66.6667,66.6667,66.6667,66.6667,66.6667,66.6667,66.6667,66.6667,66.6667,66.6667,66.6667,66.6667,66.6667,66.6667,66.6667,66.6667,66.6667,66.6667,66.6667,66.6667,66.6667,66.6667,66.6667,66.6667,66.6667,66.6667,66.6667,66.6667,66.6667,66.6667,66.6667,66.6667,66.6667,66.6667,66.6667,66.6667,66.6667,66.6667,66.6667,66.6667,66.6667,66.6667,66.6667,66.6667,66.6667,66.6667,66.6667,66.6667,66.6667,66.6667,66.6667,66.6667,66.6667,66.6667,66.6667,66.6667,66.6667
66.6667,66.6667,66.6667,66.6667,66.6667,66.6667,66.6667,66.6667,66.6667,66.6667,66.6667,66.6667,66.6667,66.6667,66.6667,66.6667,66.6667,66.6667,66.6667,66.6667,66.6667,66.6667,66.6667,66.6667,66.6667,66.6667,66.6667,66.6667,66.6667,66.6667,66.6667,66.6667,66.6667,66.6667,66.6667,66.6667,66.6667,66.6667,66.6667,66.6667,66.6667,66.6667,66.6667,66.6667,66.6667,66.6667,66.6667,66.6667,66.6667,66.6667,66.6667,66.6667,66.6667,66.6667,66.6667,66.6667,66.6667,66.6667,66.6667,66.6667,66.6667,66.6667,66.6667,66.6667,66.6667,66.6667,66.6667,66.6667,66.6667,66.6667,66.6667,66.6667,66.6667,66.6667,66.6667,66.6667,66.6667,66.6667,66.6667,66.6667,66.6667,66.6667,66.6667,66.6667,66.6667,66.6667,66.6667,66.6667,66.6667,66.6667,66.6667,66.6667,66.6667,66.6667,66.6667,66.6667,66.6667,66.6667,66.6667,66.6667
65.8333,65.8333,65.8333,65.8333,65.8333,65.8333,65.8333,65.8333,65.8333,65.8333,65.8333,65.8333,66.6667,66.6667,66.6667,66.6667,66.6667,66.6667,66.6667,66.6667,66.6667,66.6667,66.6667,66.6667,66.6667,66.6667,66.6667,66.6667,66.6667,66.6667,66.6667,66.6667,66.6667,66.6667,66.6667,66.6667,66.6667,66.6667,66.6667,66.6667,66.6667,66.6667,66.6667,66.6667,66.6667,66.6667,66.6667,66.6667,66.6667,66.6667,66.6667,66.6667,66.6667,66.6667,66.6667,66.6667,66.6667,66.6667,66.6667,66.6667,66.6667,66.6667,66.6667,66.6667,66.6667,66.6667,66.6667,66.6667,66.6667,66.6667,66.6667,66.6667,66.6667,66.6667,66.6667,66.6667,66.6667,66.6667,66.6667,66.6667,66.6667,66.6667,66.6667,66.6667,66.6667,66.6667,66.6667,66.6667,66.6667,66.6667,66.6667,66.6667,66.6667,66.6667,66.6667,66.6667,66.6667,66.6667,66.6667,66.6667
66.6667,66.6667,66.6667,66.6667,66.6667,66.6667,66.6667,66.6667,66.6667,66.6667,66.6667,66.6667,66.6667,66.6667,66.6667,66.6667,66.6667,66.6667,66.6667,66.6667,66.6667,66.6667,66.6667,66.6667,66.6667,66.6667,66.6667,66.6667,66.6667,66.6667,66.6667,66.6667,66.6667,66.6667,66.6667,66.6667,66.6667,66.6667,66.6667,66.6667,66.6667,66.6667,66.6667,66.6667,66.6667,66.6667,66.6667,66.6667,66.6667,66.6667,66.6667,66.6667,66.6667,66.6667,66.6667,66.6667,66.6667,66.6667,66.6667,66.6667,66.6667,66.6667,66.6667,66.6667,66.6667,66.6667,66.6667,66.6667,66.6667,66.6667,66.6667,66.6667,66.6667,66.6667,66.6667,66.6667,66.6667,66.6667,66.6667,66.6667,66.6667,66.6667,66.6667,66.6667,66.6667,66.6667,66.6667,66.6667,66.6667,66.6667,66.6667,66.6667,66.6667,66.6667,66.6667,66.6667,66.6667,66.6667,66.6667,66.6667
33.3333,33.3333,33.3333,33.3333,34.1667,39.1667,61.6667,61.6667,66.6667,66.6667,66.6667,66.6667,66.6667,66.6667,66.6667,66.6667,66.6667,66.6667,66.6667,66.6667,66.6667,66.6667,66.6667,66.6667,66.6667,66.6667,66.6667,66.6667,66.6667,66.6667,66.6667,66.6667,66.6667,66.6667,66.6667,66.6667,66.6667,66.6667,66.6667,66.6667,66.6667,66.6667,66.6667,66.6667,66.6667,66.6667,66.6667,66.6667,66.6667,66.6667,66.6667,66.6667,66.6667,66.6667,66.6667,66.6667,66.6667,66.6667,66.6667,66.6667,66.6667,66.6667,66.6667,66.6667,66.6667,66.6667,66.6667,66.6667,66.6667,66.6667,66.6667,66.6667,66.6667,66.6667,66.6667,66.6667,66.6667,66.6667,66.6667,66.6667,66.6667,66.6667,66.6667,66.6667,66.6667,66.6667,66.6667,66.6667,66.6667,66.6667,66.6667,66.6667,66.6667,66.6667,66.6667,66.6667,66.6667,66.6667,66.6667,66.6667
66.6667,66.6667,66.6667,66.6667,66.6667,66.6667,66.6667,66.6667,66.6667,66.6667,66.6667,66.6667,66.6667,66.6667,66.6667,66.6667,66.6667,66.6667,66.6667,66.6667,66.6667,66.6667,66.6667,66.6667,66.6667,66.6667,66.6667,66.6667,66.6667,66.6667,66.6667,66.6667,66.6667,66.6667,66.6667,66.6667,66.6667,66.6667,66.6667,66.6667,66.6667,66.6667,66.6667,66.6667,66.6667,66.6667,66.6667,66.6667,66.6667,66.6667,66.6667,66.6667,66.6667,66.6667,66.6667,66.6667,66.6667,66.6667,66.6667,66.6667,66.6667,66.6667,66.6667,66.6667,66.6667,66.6667,66.6667,66.6667,66.6667,66.6667,66.6667,66.6667,66.6667,66.6667,66.6667,66.6667,66.6667,66.6667,66.6667,66.6667,66.6667,66.6667,66.6667,66.6667,66.6667,66.6667,66.6667,66.6667,66.6667,66.6667,66.6667,66.6667,66.6667,66.6667,66.6667,66.6667,66.6667,66.6667,66.6667,66.6667
66.6667,66.6667,66.6667,66.6667,66.6667,66.6667,66.6667,66.6667,66.6667,66.6667,66.6667,66.6667,66.6667,66.6667,66.6667,66.6667,66.6667,66.6667,66.6667,66.6667,66.6667,66.6667,66.6667,66.6667,66.6667,66.6667,66.6667,66.6667,66.6667,66.6667,66.6667,66.6667,66.6667,66.6667,66.6667,66.6667,66.6667,66.6667,66.6667,66.6667,66.6667,66.6667,66.6667,66.6667,66.6667,66.6667,66.6667,66.6667,66.6667,66.6667,66.6667,66.6667,66.6667,66.6667,66.6667,66.6667,66.6667,66.6667,66.6667,66.6667,66.6667,66.6667,66.6667,66.6667,66.6667,66.6667,66.6667,66.6667,66.6667,66.6667,66.6667,66.6667,66.6667,66.6667,66.6667,66.6667,66.6667,66.6667,66.6667,66.6667,66.6667,66.6667,66.6667,66.6667,66.6667,66.6667,66.6667,66.6667,66.6667,66.6667,66.6667,66.6667,66.6667,66.6667,66.6667,66.6667,66.6667,66.6667,66.6667,66.6667
